timestamp	ch1	ch2	ch3
00:00:00.000	1.309890	1.164103	1.295971
00:00:00.000	1.304029	1.120879	1.291575
00:00:00.001	1.300366	1.136996	1.292308
00:00:00.001	1.298168	1.175824	1.282784
00:00:00.001	1.293040	1.268864	1.295971
00:00:00.002	1.301832	1.364835	1.311355
00:00:00.002	1.317949	1.383150	1.317949
00:00:00.002	1.309158	1.361172	1.298901
00:00:00.003	1.318681	1.369231	1.315751
00:00:00.003	1.313553	1.345055	1.303297
00:00:00.004	1.333333	1.341392	1.306960
00:00:00.004	1.319414	1.320147	1.295238
00:00:00.004	1.312088	1.309158	1.287179
00:00:00.005	1.326740	1.334799	1.298901
00:00:00.005	1.328938	1.350183	1.306960
00:00:00.005	1.323810	1.382418	1.313553
00:00:00.006	1.325275	1.502564	1.336264
00:00:00.006	1.316484	1.582418	1.327473
00:00:00.006	1.306960	1.582418	1.322344
00:00:00.007	1.298901	1.420513	1.306960
00:00:00.007	1.294505	1.208791	1.280586
00:00:00.007	1.275458	1.125275	1.272527
00:00:00.008	1.290842	1.110623	1.273260
00:00:00.008	1.292308	1.055678	1.260806
00:00:00.009	1.306960	1.037363	1.290110
00:00:00.009	1.293040	1.054945	1.292308
00:00:00.009	1.309158	1.165568	1.344322
00:00:00.010	1.300366	1.245421	1.350183
00:00:00.010	1.298901	1.302564	1.347253
00:00:00.010	1.292308	1.427839	1.341392
00:00:00.011	1.281319	1.427106	1.323810
00:00:00.011	1.285714	1.421978	1.312821
00:00:00.011	1.315751	1.410989	1.320147
00:00:00.012	1.323077	1.405861	1.313553
00:00:00.012	1.321612	1.405861	1.301832
00:00:00.012	1.327473	1.473993	1.284982
00:00:00.013	1.325275	1.397070	1.246154
00:00:00.013	1.313553	1.295238	1.252015
00:00:00.014	1.318681	1.197070	1.280586
00:00:00.014	1.335531	1.129670	1.273993
00:00:00.014	1.332601	1.237363	1.312821
00:00:00.015	1.326740	1.275458	1.328938
00:00:00.015	1.320147	1.306227	1.336264
00:00:00.015	1.317216	1.449084	1.341392
00:00:00.016	1.341392	1.589744	1.364835
00:00:00.016	1.339194	1.600733	1.364103
00:00:00.016	1.326740	1.462271	1.331868
00:00:00.017	1.291575	1.224908	1.290842
00:00:00.017	1.279853	1.090110	1.290842
00:00:00.018	1.262271	1.103297	1.295971
00:00:00.050	1.267399	1.054945	1.273993
00:00:00.050	1.287912	1.061538	1.263004
00:00:00.050	1.310623	1.146520	1.279853
00:00:00.051	1.316484	1.274725	1.299634
00:00:00.051	1.306227	1.339194	1.298168
00:00:00.051	1.309890	1.396337	1.304762
00:00:00.052	1.315751	1.395604	1.312821
00:00:00.052	1.313553	1.331136	1.300366
00:00:00.053	1.314286	1.354579	1.297436
00:00:00.053	1.320147	1.438828	1.309158
00:00:00.053	1.326007	1.397070	1.309158
00:00:00.054	1.323810	1.306227	1.310623
00:00:00.054	1.317216	1.211722	1.294505
00:00:00.054	1.320147	1.154579	1.298901
00:00:00.055	1.320147	1.315018	1.303297
00:00:00.055	1.319414	1.352381	1.301832
00:00:00.055	1.301832	1.334066	1.289377
00:00:00.057	1.306960	1.309158	1.285714
00:00:00.057	1.316484	1.294505	1.302564
00:00:00.057	1.321612	1.258608	1.320879
00:00:00.057	1.305495	1.169231	1.302564
00:00:00.057	1.312088	1.153114	1.289377
00:00:00.059	1.320147	1.347985	1.310623
00:00:00.059	1.320147	1.326007	1.310623
00:00:00.059	1.309158	1.320879	1.317949
00:00:00.059	1.311355	1.412454	1.315018
00:00:00.059	1.304762	1.430769	1.306960
00:00:00.059	1.322344	1.415385	1.300366
00:00:00.062	1.312088	1.381685	1.309890
00:00:00.062	1.309890	1.278388	1.285714
00:00:00.062	1.314286	1.302564	1.285714
00:00:00.062	1.312088	1.323077	1.287912
00:00:00.062	1.301099	1.290842	1.298168
00:00:00.062	1.302564	1.343590	1.300366
00:00:00.062	1.301832	1.303297	1.305495
00:00:00.062	1.309158	1.329670	1.309890
00:00:00.063	1.338462	1.315751	1.316484
00:00:00.063	1.339194	1.311355	1.322344
00:00:00.063	1.353846	1.361905	1.285714
00:00:00.064	1.353114	1.303297	1.237363
00:00:00.064	1.349451	1.383150	1.243223
00:00:00.064	1.324542	1.427839	1.248352
00:00:00.065	1.304762	1.350183	1.259341
00:00:00.065	1.292308	1.310623	1.310623
00:00:00.065	1.283516	1.237363	1.354579
00:00:00.066	1.285714	1.186813	1.406593
00:00:00.066	1.257875	1.127473	1.419048
00:00:00.066	1.194139	1.104029	1.393407
00:00:00.067	1.185348	1.187546	1.372894
00:00:00.067	1.265201	1.256410	1.322344
00:00:00.099	1.349451	1.327473	1.300366
00:00:00.100	1.377289	1.418315	1.300366
00:00:00.100	1.334799	1.473260	1.308425
00:00:00.100	1.325275	1.427106	1.323077
00:00:00.101	1.323077	1.402930	1.323810
00:00:00.101	1.317949	1.504762	1.344322
00:00:00.102	1.325275	1.521612	1.331868
00:00:00.102	1.339927	1.495238	1.305495
00:00:00.102	1.343590	1.599267	1.305495
00:00:00.103	1.331868	1.515751	1.295238
00:00:00.103	1.309158	1.284982	1.265201
00:00:00.103	1.312088	1.002930	1.260806
00:00:00.104	1.303297	0.900366	1.263004
00:00:00.104	1.302564	0.791941	1.261538
00:00:00.104	1.304762	0.831502	1.261538
00:00:00.105	1.298168	1.091575	1.267399
00:00:00.105	1.279853	1.419780	1.271795
00:00:00.105	1.301832	1.524542	1.306227
00:00:00.106	1.306227	1.399267	1.304762
00:00:00.106	1.318681	1.342857	1.306227
00:00:00.107	1.320879	1.376557	1.308425
00:00:00.107	1.317949	1.383150	1.308425
00:00:00.107	1.313553	1.370696	1.311355
00:00:00.108	1.313553	1.337729	1.317216
00:00:00.108	1.317216	1.312821	1.312821
00:00:00.108	1.320879	1.249817	1.317949
00:00:00.109	1.315018	1.188278	1.297436
00:00:00.109	1.300366	1.247619	1.295971
00:00:00.109	1.321612	1.361905	1.312821
00:00:00.110	1.317216	1.461538	1.309158
00:00:00.110	1.308425	1.446154	1.309890
00:00:00.110	1.320879	1.383883	1.316484
00:00:00.111	1.310623	1.291575	1.305495
00:00:00.111	1.311355	1.225641	1.293773
00:00:00.112	1.306227	1.152381	1.284982
00:00:00.112	1.305495	1.203663	1.290842
00:00:00.112	1.295238	1.246886	1.289377
00:00:00.113	1.304762	1.244689	1.293773
00:00:00.113	1.300366	1.301832	1.304029
00:00:00.113	1.312088	1.320147	1.291575
00:00:00.114	1.323810	1.416850	1.307692
00:00:00.114	1.340659	1.487912	1.323810
00:00:00.114	1.333333	1.476190	1.323810
00:00:00.115	1.313553	1.405861	1.309158
00:00:00.115	1.329670	1.347985	1.313553
00:00:00.116	1.328205	1.346520	1.295238
00:00:00.116	1.318681	1.328205	1.307692
00:00:00.116	1.293040	1.221245	1.292308
00:00:00.117	1.314286	1.193407	1.300366
00:00:00.117	1.315751	1.244689	1.307692
00:00:00.149	1.298168	1.232967	1.295971
00:00:00.149	1.271795	1.222711	1.282784
00:00:00.150	1.265934	1.243956	1.300366
00:00:00.150	1.273993	1.291575	1.300366
00:00:00.151	1.280586	1.347253	1.295971
00:00:00.151	1.301832	1.476923	1.311355
00:00:00.151	1.307692	1.566300	1.327473
00:00:00.152	1.317949	1.525275	1.336264
00:00:00.152	1.328938	1.397802	1.323077
00:00:00.152	1.341392	1.262271	1.323810
00:00:00.153	1.331136	1.165568	1.295238
00:00:00.153	1.312088	1.064469	1.274725
00:00:00.153	1.310623	1.179487	1.273993
00:00:00.155	1.315751	1.249084	1.285714
00:00:00.155	1.328205	1.256410	1.287912
00:00:00.155	1.326740	1.275458	1.291575
00:00:00.155	1.304029	1.246154	1.293773
00:00:00.155	1.309158	1.208059	1.306960
00:00:00.156	1.297436	1.243223	1.302564
00:00:00.156	1.318681	1.273260	1.331136
00:00:00.156	1.325275	1.305495	1.339194
00:00:00.158	1.315751	1.337729	1.327473
00:00:00.158	1.309158	1.390476	1.332601
00:00:00.158	1.309158	1.413919	1.330403
00:00:00.158	1.307692	1.399267	1.318681
00:00:00.158	1.305495	1.342857	1.311355
00:00:00.158	1.296703	1.342125	1.306227
00:00:00.159	1.290110	1.415385	1.306960
00:00:00.159	1.297436	1.384615	1.310623
00:00:00.160	1.298901	1.300366	1.290842
00:00:00.160	1.326740	1.274725	1.289377
00:00:00.160	1.342125	1.219048	1.304762
00:00:00.161	1.329670	1.134799	1.296703
00:00:00.161	1.316484	1.172161	1.293040
00:00:00.161	1.309158	1.361905	1.290842
00:00:00.162	1.305495	1.480586	1.297436
00:00:00.162	1.298168	1.424176	1.285714
00:00:00.162	1.300366	1.369231	1.301832
00:00:00.163	1.301832	1.329670	1.309890
00:00:00.163	1.323810	1.334066	1.317216
00:00:00.163	1.317949	1.301099	1.311355
00:00:00.164	1.311355	1.255678	1.308425
00:00:00.164	1.291575	1.267399	1.283516
00:00:00.165	1.300366	1.267399	1.298168
00:00:00.165	1.313553	1.142125	1.293040
00:00:00.165	1.314286	1.181685	1.299634
00:00:00.166	1.323077	1.241026	1.306227
00:00:00.166	1.326740	1.355311	1.306960
00:00:00.166	1.320879	1.440293	1.313553
00:00:00.167	1.319414	1.450549	1.312088
00:00:00.199	1.308425	1.466667	1.320147
00:00:00.199	1.314286	1.413919	1.315018
00:00:00.200	1.311355	1.296703	1.302564
00:00:00.200	1.299634	1.210256	1.295971
00:00:00.200	1.282784	1.134799	1.285714
00:00:00.201	1.273993	1.109158	1.289377
00:00:00.201	1.273260	1.148718	1.294505
00:00:00.201	1.291575	1.336264	1.303297
00:00:00.202	1.298901	1.463736	1.307692
00:00:00.202	1.323810	1.458608	1.315751
00:00:00.202	1.335531	1.421978	1.311355
00:00:00.203	1.338462	1.372161	1.317949
00:00:00.203	1.340659	1.380220	1.319414
00:00:00.204	1.315751	1.328205	1.306960
00:00:00.204	1.312821	1.364835	1.306960
00:00:00.204	1.295971	1.304762	1.303297
00:00:00.205	1.295238	1.216117	1.297436
00:00:00.205	1.298168	1.186081	1.294505
00:00:00.205	1.297436	1.216117	1.296703
00:00:00.206	1.320879	1.255678	1.309890
00:00:00.207	1.304762	1.239560	1.290842
00:00:00.207	1.333333	1.306960	1.303297
00:00:00.207	1.336996	1.353114	1.315751
00:00:00.207	1.326007	1.449817	1.320879
00:00:00.207	1.331868	1.402198	1.312821
00:00:00.208	1.331136	1.323810	1.318681
00:00:00.208	1.315751	1.242491	1.323077
00:00:00.209	1.323810	1.183883	1.326007
00:00:00.209	1.326007	1.128205	1.303297
00:00:00.209	1.316484	1.133333	1.301832
00:00:00.210	1.313553	1.312821	1.297436
00:00:00.210	1.313553	1.447619	1.299634
00:00:00.210	1.304762	1.425641	1.293040
00:00:00.211	1.306227	1.373626	1.300366
00:00:00.211	1.295238	1.301832	1.300366
00:00:00.211	1.266667	1.263004	1.306960
00:00:00.212	1.242491	1.251282	1.304762
00:00:00.212	1.241026	1.326007	1.299634
00:00:00.212	1.269597	1.404396	1.293040
00:00:00.213	1.303297	1.400733	1.303297
00:00:00.213	1.323077	1.370696	1.312821
00:00:00.214	1.331868	1.312088	1.310623
00:00:00.214	1.335531	1.246154	1.301832
00:00:00.214	1.323810	1.268132	1.295238
00:00:00.216	1.329670	1.328938	1.293773
00:00:00.216	1.331136	1.336264	1.302564
00:00:00.216	1.315018	1.307692	1.307692
00:00:00.216	1.316484	1.301832	1.306960
00:00:00.216	1.314286	1.312088	1.304029
00:00:00.216	1.317216	1.341392	1.305495
00:00:00.250	1.318681	1.311355	1.305495
00:00:00.250	1.326007	1.293040	1.306960
00:00:00.250	1.323810	1.272527	1.300366
00:00:00.250	1.294505	1.230769	1.287912
00:00:00.250	1.295971	1.258608	1.294505
00:00:00.250	1.311355	1.300366	1.301832
00:00:00.252	1.312088	1.359707	1.302564
00:00:00.252	1.319414	1.397802	1.315751
00:00:00.252	1.315018	1.387546	1.312088
00:00:00.252	1.301832	1.376557	1.306960
00:00:00.252	1.312088	1.362637	1.312088
00:00:00.253	1.306960	1.292308	1.299634
00:00:00.253	1.309158	1.240293	1.304762
00:00:00.253	1.308425	1.200733	1.306227
00:00:00.254	1.301832	1.206593	1.304762
00:00:00.254	1.320147	1.238828	1.312088
00:00:00.254	1.304762	1.379487	1.298901
00:00:00.255	1.318681	1.467399	1.314286
00:00:00.255	1.314286	1.426374	1.315018
00:00:00.255	1.306227	1.353114	1.300366
00:00:00.256	1.306960	1.328205	1.306960
00:00:00.256	1.298901	1.299634	1.300366
00:00:00.256	1.304029	1.297436	1.293773
00:00:00.257	1.320879	1.295238	1.304029
00:00:00.257	1.306960	1.219048	1.302564
00:00:00.258	1.306960	1.265201	1.305495
00:00:00.259	1.319414	1.359707	1.305495
00:00:00.259	1.309890	1.260073	1.296703
00:00:00.259	1.309890	1.123810	1.290842
00:00:00.259	1.323810	1.120879	1.290110
00:00:00.259	1.312088	1.132601	1.283516
00:00:00.260	1.322344	1.217582	1.308425
00:00:00.260	1.306227	1.356044	1.290842
00:00:00.260	1.300366	1.436630	1.303297
00:00:00.261	1.296703	1.407326	1.312088
00:00:00.261	1.296703	1.369963	1.320147
00:00:00.261	1.317216	1.392674	1.323810
00:00:00.262	1.317216	1.404396	1.306960
00:00:00.262	1.305495	1.410256	1.302564
00:00:00.263	1.315018	1.402930	1.301832
00:00:00.263	1.307692	1.269597	1.285714
00:00:00.263	1.312088	1.163370	1.287179
00:00:00.264	1.312088	1.177289	1.295238
00:00:00.264	1.299634	1.164103	1.298168
00:00:00.264	1.316484	1.212454	1.304029
00:00:00.265	1.316484	1.302564	1.300366
00:00:00.265	1.323810	1.360440	1.309158
00:00:00.265	1.309158	1.383883	1.305495
00:00:00.266	1.304029	1.424176	1.309890
00:00:00.266	1.305495	1.421978	1.312821
