1782333966.4288461,1829
1782333966.430184,1839
1782333966.4315,1826
1782333966.43281,1807
1782333966.432819,1785
1782333966.434138,1796
1782333966.435423,1819
1782333966.4367201,1817
1782333966.436728,1851
1782333966.4378722,1870
1782333966.439222,1862
1782333966.440542,1842
1782333966.441826,1860
1782333966.4418309,1881
1782333966.443625,1887
1782333966.4440992,1889
1782333966.445379,1896
1782333966.445384,1894
1782333966.446676,1886
1782333966.446683,1874
1782333966.447982,1854
1782333966.44927,1870
1782333966.450549,1866
1782333966.45183,1836
1782333966.4518368,1821
1782333966.453333,1805
1782333966.454611,1807
1782333966.4546251,1807
1782333966.4559171,1810
1782333966.457215,1854
1782333966.458508,1850
1782333966.4597929,1862
1782333966.4598012,1910
1782333966.461086,1820
1782333966.4623702,1791
1782333966.463676,1789
1782333966.463682,1786
1782333966.464958,1758
1782333966.466242,1722
1782333966.467527,1665
1782333966.468809,1640
1782333966.4688158,1682
1782333966.4700952,1722
1782333966.471379,1753
1782333966.47259,1781
1782333966.474136,1821
1782333966.47414,1860
1782333966.475441,1889
1782333966.476715,1870
1782333966.4767191,1888
1782333966.477988,1903
1782333966.479268,1890
1782333966.480583,1895
1782333966.481865,1876
1782333966.481869,1917
1782333966.483144,1914
1782333966.484427,1879
1782333966.485715,1887
1782333966.485722,1856
1782333966.487015,1863
1782333966.4883058,1871
1782333966.489579,1861
1782333966.490863,1874
1782333966.49087,1858
1782333966.492151,1837
1782333966.493432,1855
1782333966.494715,1858
1782333966.494721,1864
1782333966.496005,1842
1782333966.4972959,1832
1782333966.498583,1828
1782333966.499862,1835
1782333966.499867,1818
1782333966.50115,1819
1782333966.502431,1795
1782333966.503828,1798
1782333966.503833,1803
1782333966.505119,1795
1782333966.506407,1800
1782333966.507694,1807
1782333966.507702,1833
1782333966.508971,1824
1782333966.510251,1829
1782333966.511532,1919
1782333966.5128162,1784
1782333966.512822,1807
1782333966.514109,1848
1782333966.515389,1864
1782333966.516674,1881
1782333966.5166888,1871
1782333966.517966,1857
1782333966.519239,1845
1782333966.520524,1831
1782333966.5218182,1817
1782333966.521826,1783
1782333966.523105,1792
1782333966.524385,1827
